id,relationship_type_id,person1_id,person2_id
1382,1,2353,2766
1383,1,2353,2768
1384,1,2353,2769
1385,1,2352,2667
1386,1,2669,2618
1387,1,2669,2311
1388,1,2669,2654
1389,1,2669,2658
1390,1,2669,732
1391,1,2669,2660
1392,1,2669,2342
1393,1,2669,2345
1394,1,2669,2346
1395,1,2357,2481
1396,1,2357,2863
1397,1,2672,2261
1398,1,2672,2544
1399,1,2672,2262
1400,1,2672,2263
1401,1,2672,2653
1402,1,2672,2336
1403,1,2673,2604
1404,1,2673,2360
1405,1,2673,2760
1406,1,2360,2604
1407,1,2360,2673
1408,1,2675,2553
1409,1,2675,2554
1410,1,2675,2565
1411,1,2675,2285
1412,1,2675,2301
1413,1,2675,2593
1414,1,2675,2594
1415,1,2675,322
1416,1,2675,2607
1417,1,2675,2529
1418,1,2675,2661
1419,1,2675,2662
1420,1,2675,2346
1421,1,2675,2679
1422,1,2675,2680
1423,1,2675,2380
1424,1,2675,2699
1425,1,2675,2535
1426,1,2675,1216
1427,1,2675,2732
1428,1,2675,2762
1429,1,2675,2763
1430,1,2675,2764
1431,1,2675,2769
1432,1,2675,2542
1433,1,2675,2875
1434,1,2677,2554
1435,1,2677,2575
1436,1,2677,2289
1437,1,2677,2290
1438,1,2677,2291
1439,1,2677,2523
1440,1,2677,2580
1441,1,2677,2629
1442,1,2677,2646
1443,1,2677,2647
1444,1,2677,2526
1445,1,2677,2527
1446,1,2677,2528
1447,1,2677,2656
1448,1,2677,2657
1449,1,2677,2661
1450,1,2677,2662
1451,1,2677,2346
1452,1,2677,2667
1453,1,2677,2675
1454,1,2677,2685
1455,1,2677,2686
1456,1,2677,2687
1457,1,2677,2699
1458,1,2677,2762
1459,1,2677,2763
1460,1,2677,2764
1461,1,2677,2768
1462,1,2677,2769
1463,1,853,2553
1464,1,853,2554
1465,1,853,2518
1466,1,853,2565
1467,1,853,2285
1468,1,853,2580
1469,1,853,2295
1470,1,853,2301
1471,1,853,2593
1472,1,853,2594
1473,1,853,2629
1474,1,853,2646
1475,1,853,2647
1476,1,853,2526
1477,1,853,2529
1478,1,853,2656
1479,1,853,2657
1480,1,853,2661
1481,1,853,2662
1482,1,853,2346
1483,1,853,2667
1484,1,853,2685
1485,1,853,2686
1486,1,853,2687
1487,1,853,2762
1488,1,853,2763
1489,1,853,2764
1490,1,853,2768
1491,1,853,2769
1492,1,853,2771
1493,1,2679,2553
1494,1,2679,2554
1495,1,2679,2518
1496,1,2679,2565
1497,1,2679,2285
1498,1,2679,2289
1499,1,2679,2290
1500,1,2679,2291
1501,1,2679,2523
1502,1,2679,2580
1503,1,2679,2295
1504,1,2679,2296
1505,1,2679,2647
1506,1,2679,2661
1507,1,2679,2662
1508,1,2679,2346
1509,1,2679,2675
1510,1,2679,2699
1511,1,2679,2762
1512,1,2679,2763
1513,1,2679,2764
1514,1,2679,2768
1515,1,2679,2769
1516,1,2679,2771
1517,1,2680,2553
1518,1,2680,2554
1519,1,2680,2518
1520,1,2680,2565
1521,1,2680,2285
1522,1,2680,2289
1523,1,2680,2290
1524,1,2680,2291
1525,1,2680,2523
1526,1,2680,2580
1527,1,2680,2295
1528,1,2680,2296
1529,1,2680,2647
1530,1,2680,2661
1531,1,2680,2662
1532,1,2680,2346
1533,1,2680,2675
1534,1,2680,2762
1535,1,2680,2763
1536,1,2680,2764
1537,1,2680,2768
1538,1,2680,2769
1539,1,2680,2771
1540,1,2683,2561
1541,1,2683,2578
1542,1,2683,2433
1543,1,2683,2854
1544,1,2684,2592
1545,1,2684,730
1546,1,2684,2433
1547,1,2684,2463
1548,1,2684,2854
1549,1,2685,2518
1550,1,2685,2285
1551,1,2685,2580
1552,1,2685,2295
1553,1,2685,322
1554,1,2685,2607
1555,1,2685,2677
1556,1,2685,853
1557,1,2685,2679
1558,1,2685,2680
1559,1,2685,2371
1560,1,2685,2372
1561,1,2685,2380
1562,1,2686,81
1563,1,2686,2518
1564,1,2686,2563
1565,1,2686,2285
1566,1,2686,2580
1567,1,2686,2295
1568,1,2686,322
1569,1,2686,2677
1570,1,2686,853
1571,1,2686,2679
1572,1,2686,2680
1573,1,2686,2371
1574,1,2686,2372
1575,1,2686,2380
1576,1,2686,2406
1577,1,2686,2872
1578,1,2687,2518
1579,1,2687,2285
1580,1,2687,2580
1581,1,2687,2295
1582,1,2687,322
1583,1,2687,2607
1584,1,2687,403
1585,1,2687,2621
1586,1,2687,2677
1587,1,2687,853
1588,1,2687,2679
1589,1,2687,2680
1590,1,2687,2371
1591,1,2687,2372
1592,1,2687,2380
1593,1,2687,2721
1594,1,2687,2722
1595,1,2689,2515
1596,1,2690,2380
1597,1,2691,2515
1598,1,2694,2772
1599,1,2694,2773
1600,1,2694,2814
1601,1,2370,2583
1602,1,2370,2317
1603,1,2370,2746
1604,1,2371,2553
1605,1,2371,2518
1606,1,2371,2285
1607,1,2371,2289
1608,1,2371,2290
1609,1,2371,2291
1610,1,2371,2523
1611,1,2371,2580
1612,1,2371,2295
1613,1,2371,2296
1614,1,2371,2647
1615,1,2371,2661
1616,1,2371,2662
1617,1,2371,2346
1618,1,2371,2685
1619,1,2371,2686
1620,1,2371,2687
1621,1,2372,2553
1622,1,2372,2518
1623,1,2372,2285
1624,1,2372,2289
1625,1,2372,2290
1626,1,2372,2291
1627,1,2372,2523
1628,1,2372,2580
1629,1,2372,2295
1630,1,2372,2296
1631,1,2372,2647
1632,1,2372,2661
1633,1,2372,2662
1634,1,2372,2346
1635,1,2372,2685
1636,1,2372,2686
1637,1,2372,2687
1638,1,2697,2449
1639,1,2374,2449
1640,1,2375,2615
1641,1,2375,2310
1642,1,2375,2468
1643,1,2375,2826
1644,1,2377,2853
1645,1,2377,2488
1646,1,2378,2853
1647,1,2378,2488
1648,1,2698,2433
1649,1,2698,2853
1650,1,2698,2854
1651,1,2698,2488
1652,1,2380,2553
1653,1,2380,2554
1654,1,2380,2518
1655,1,2380,2565
1656,1,2380,2285
1657,1,2380,2580
1658,1,2380,2295
1659,1,2380,2296
1660,1,2380,2591
1661,1,2380,2661
1662,1,2380,2675
1663,1,2380,2685
1664,1,2380,2686
1665,1,2380,2687
1666,1,2380,2690
1667,1,2380,2699
1668,1,2380,2762
1669,1,2380,2763
1670,1,2380,2764
1671,1,2380,2768
1672,1,2380,2769
1673,1,2699,2264
1674,1,2699,81
1675,1,2699,2557
1676,1,2699,322
1677,1,2699,2607
1678,1,2699,2662
1679,1,2699,2346
1680,1,2699,2351
1681,1,2699,2675
1682,1,2699,2677
1683,1,2699,2679
1684,1,2699,2380
1685,1,2705,2273
1686,1,2705,2639
1687,1,2707,2871
1688,1,2708,2871
1689,1,2709,249
1690,1,2709,2300
1691,1,2710,2729
1692,1,2535,2575
1693,1,2535,2302
1694,1,2535,2309
1695,1,2535,2629
1696,1,2535,2646
1697,1,2535,2656
1698,1,2535,2657
1699,1,2535,2667
1700,1,2535,2351
1701,1,2535,776
1702,1,2535,2675
1703,1,2535,2729
1704,1,2389,2552
1705,1,2389,2608
1706,1,2389,2389
1707,1,1021,2578
1708,1,2718,2579
1709,1,2718,2580
1710,1,2719,2558
1711,1,2719,2563
1712,1,2719,2642
1713,1,2719,2393
1714,1,2719,2401
1715,1,2719,2785
1716,1,2719,2874
1717,1,2393,2719
1718,1,2393,2720
1719,1,2393,2401
1720,1,2393,2854
1721,1,2720,2558
1722,1,2720,2563
1723,1,2720,2393
1724,1,2720,2401
1725,1,2720,2785
1726,1,2720,2874
1727,1,2394,2349
1728,1,2394,2743
1729,1,2394,2864
1730,1,2721,2553
1731,1,2721,2554
1732,1,2721,2518
1733,1,2721,2565
1734,1,2721,2285
1735,1,2721,2580
1736,1,2721,2295
1737,1,2721,2296
1738,1,2721,2301
1739,1,2721,2594
1740,1,2721,2529
1741,1,2721,2661
1742,1,2721,2662
1743,1,2721,2346
1744,1,2721,2687
1745,1,2722,2553
1746,1,2722,2554
1747,1,2722,2518
1748,1,2722,2565
1749,1,2722,2285
1750,1,2722,2580
1751,1,2722,2295
1752,1,2722,2296
1753,1,2722,2301
1754,1,2722,2594
1755,1,2722,2529
1756,1,2722,2661
1757,1,2722,2662
1758,1,2722,2346
1759,1,2722,2687
1760,1,2395,2724
1761,1,2395,2397
1762,1,2395,2764
1763,1,2395,2766
1764,1,2395,2771
1765,1,2395,2505
1766,1,2395,2875
1767,1,2395,2211
1768,1,2724,2575
1769,1,2724,2294
1770,1,2724,2582
1771,1,2724,2583
1772,1,2724,2302
1773,1,2724,2630
1774,1,2724,2640
1775,1,2724,2646
1776,1,2724,2656
1777,1,2724,2657
1778,1,2724,2664
1779,1,2724,2667
1780,1,2724,2351
1781,1,2724,776
1782,1,2724,2395
1783,1,2724,2764
1784,1,2724,2766
1785,1,2724,2771
1786,1,2724,2496
1787,1,2397,2583
1788,1,2397,2640
1789,1,2397,2646
1790,1,2397,2664
1791,1,2397,2395
1792,1,2397,2764
1793,1,2397,2771
1794,1,2397,2471
1795,1,2397,2513
1796,1,2399,80
1797,1,2399,81
1798,1,2401,2719
1799,1,2401,2393
1800,1,2401,2720
1801,1,2402,2441
1802,1,2515,2689
1803,1,2515,2691
1804,1,2729,2575
1805,1,2729,2629
1806,1,2729,2646
1807,1,2729,2336
1808,1,2729,2667
1809,1,2729,2710
1810,1,2729,2535
1811,1,2406,2525
1812,1,2406,2686
1813,1,1207,2736
1814,1,1207,2737
1815,1,1207,2738
1816,1,1207,2739
1817,1,1207,2864
1818,1,1216,2302
1819,1,1216,2603
1820,1,1216,2309
1821,1,1216,2629
1822,1,1216,2646
1823,1,1216,2656
1824,1,1216,2657
1825,1,1216,776
1826,1,1216,2675
1827,1,1216,2762
1828,1,1216,2763
1829,1,1216,2764
1830,1,1216,2765
1831,1,1216,2766
1832,1,1216,2768
1833,1,1216,2434
1834,1,1216,2211
1835,1,2732,2575
1836,1,2732,2301
1837,1,2732,2593
1838,1,2732,2302
1839,1,2732,2594
1840,1,2732,2309
1841,1,2732,2646
1842,1,2732,2529
1843,1,2732,2656
1844,1,2732,2657
1845,1,2732,2667
1846,1,2732,2351
1847,1,2732,776
1848,1,2732,2675
1849,1,2732,2505
1850,1,2734,731
1851,1,2734,2765
1852,1,2734,2767
1853,1,2735,2336
1854,1,2735,2765
1855,1,2735,2767
1856,1,2736,2405
1857,1,2736,1207
1858,1,2737,2587
1859,1,2737,2405
1860,1,2737,1207
1861,1,2738,2587
1862,1,2738,2405
1863,1,2738,1207
1864,1,2739,2587
1865,1,2739,2405
1866,1,2739,1207
1867,1,2743,2394
1868,1,2743,2864
1869,1,2743,2503
1870,1,2414,2879
1871,1,2744,2416
1872,1,2416,2744
1873,1,2417,2579
1874,1,2417,2618
1875,1,2418,2769
1876,1,2418,2463
1877,1,2418,2846
1878,1,2418,2849
1879,1,2418,2494
1880,1,2746,2610
1881,1,2746,2311
1882,1,2746,2370
1883,1,2746,2783
1884,1,2747,2273
1885,1,2747,2639
1886,1,2748,2273
1887,1,2748,2639
1888,1,2538,2540
1889,1,2538,2468
1890,1,2753,2612
1891,1,2753,2613
1892,1,2753,2317
1893,1,2757,2610
1894,1,2757,2311
1895,1,2423,2854
1896,1,2760,2604
1897,1,2760,2622
1898,1,2760,2623
1899,1,2760,2624
1900,1,2760,2625
1901,1,2760,2673
1902,1,2760,2835
1903,1,2760,2480
1904,1,2424,2604
1905,1,2424,2622
1906,1,2424,2623
1907,1,2424,2624
1908,1,2424,2625
1909,1,2424,2835
1910,1,2424,2480
1911,1,2761,2578
1912,1,2762,23
1913,1,2762,2264
1914,1,2762,80
1915,1,2762,2555
1916,1,2762,2558
1917,1,2762,2563
1918,1,2762,2575
1919,1,2762,2301
1920,1,2762,2593
1921,1,2762,2594
1922,1,2762,322
1923,1,2762,2607
1924,1,2762,2321
1925,1,2762,2646
1926,1,2762,2656
1927,1,2762,2657
1928,1,2762,2662
1929,1,2762,2346
1930,1,2762,2667
1931,1,2762,776
1932,1,2762,2675
1933,1,2762,2677
1934,1,2762,853
1935,1,2762,2679
1936,1,2762,2680
1937,1,2762,2380
1938,1,2762,1216
1939,1,2762,2767
1940,1,2763,80
1941,1,2763,2555
1942,1,2763,2558
1943,1,2763,2563
1944,1,2763,2575
1945,1,2763,2301
1946,1,2763,2593
1947,1,2763,2594
1948,1,2763,322
1949,1,2763,2607
1950,1,2763,2625
1951,1,2763,2314
1952,1,2763,2627
1953,1,2763,2321
1954,1,2763,2656
1955,1,2763,730
1956,1,2763,2657
1957,1,2763,731
1958,1,2763,2662
1959,1,2763,2346
1960,1,2763,2667
1961,1,2763,776
1962,1,2763,2675
1963,1,2763,2677
1964,1,2763,853
1965,1,2763,2679
1966,1,2763,2680
1967,1,2763,2380
1968,1,2763,2397
1969,1,2763,1216
1970,1,2763,2767
1971,1,2764,23
1972,1,2764,2264
1973,1,2764,2271
1974,1,2764,80
1975,1,2764,2555
1976,1,2764,2558
1977,1,2764,2563
1978,1,2764,2575
1979,1,2764,2583
1980,1,2764,2301
1981,1,2764,2593
1982,1,2764,2594
1983,1,2764,322
1984,1,2764,2607
1985,1,2764,2629
1986,1,2764,2640
1987,1,2764,2321
1988,1,2764,2646
1989,1,2764,2656
1990,1,2764,2657
1991,1,2764,2662
1992,1,2764,2346
1993,1,2764,2667
1994,1,2764,776
1995,1,2764,2675
1996,1,2764,2677
1997,1,2764,853
1998,1,2764,2679
1999,1,2764,2680
2000,1,2764,2380
2001,1,2764,2395
2002,1,2764,2724
2003,1,2764,2397
2004,1,2764,1216
2005,1,2764,2767
2006,1,2765,23
2007,1,2765,2264
2008,1,2765,2554
2009,1,2765,80
2010,1,2765,2555
2011,1,2765,2558
2012,1,2765,2563
2013,1,2765,2574
2014,1,2765,2575
2015,1,2765,2301
2016,1,2765,2593
2017,1,2765,2594
2018,1,2765,403
2019,1,2765,2621
2020,1,2765,2321
2021,1,2765,2646
2022,1,2765,2335
2023,1,2765,2338
2024,1,2765,2656
2025,1,2765,2657
2026,1,2765,731
2027,1,2765,2661
2028,1,2765,2667
2029,1,2765,776
2030,1,2765,1216
2031,1,2765,2734
2032,1,2765,2735
2033,1,2765,2767
2034,1,2765,2803
2035,1,2766,2554
2036,1,2766,80
2037,1,2766,2555
2038,1,2766,2558
2039,1,2766,2563
2040,1,2766,2575
2041,1,2766,2583
2042,1,2766,2301
2043,1,2766,2593
2044,1,2766,2594
2045,1,2766,2629
2046,1,2766,2317
2047,1,2766,2640
2048,1,2766,2321
2049,1,2766,2646
2050,1,2766,2656
2051,1,2766,2657
2052,1,2766,2661
2053,1,2766,2667
2054,1,2766,776
2055,1,2766,2395
2056,1,2766,2724
2057,1,2766,1216
2058,1,2766,2770
2059,1,2766,2771
2060,1,2766,2427
2061,1,2766,2433
2062,1,2766,2435
2063,1,2766,2793
2064,1,2766,2794
2065,1,2766,2459
2066,1,2766,2542
2067,1,2766,2505
2068,1,2766,2875
2069,1,2766,2211
2070,1,2767,23
2071,1,2767,2264
2072,1,2767,2554
2073,1,2767,80
2074,1,2767,2555
2075,1,2767,2558
2076,1,2767,2563
2077,1,2767,2338
2078,1,2767,2661
2079,1,2767,2734
2080,1,2767,2735
2081,1,2767,2762
2082,1,2767,2763
2083,1,2767,2764
2084,1,2767,2765
2085,1,2767,2769
2086,1,2767,2770
2087,1,2767,2771
2088,1,2767,2427
2089,1,2767,2433
2090,1,2767,2435
2091,1,2767,2793
2092,1,2767,2794
2093,1,2767,2803
2094,1,2767,2459
2095,1,2768,23
2096,1,2768,2264
2097,1,2768,80
2098,1,2768,2555
2099,1,2768,2558
2100,1,2768,2563
2101,1,2768,2575
2102,1,2768,2301
2103,1,2768,2593
2104,1,2768,2594
2105,1,2768,322
2106,1,2768,2607
2107,1,2768,2629
2108,1,2768,2321
2109,1,2768,2646
2110,1,2768,2656
2111,1,2768,2657
2112,1,2768,2662
2113,1,2768,2346
2114,1,2768,2667
2115,1,2768,776
2116,1,2768,2677
2117,1,2768,853
2118,1,2768,2679
2119,1,2768,2680
2120,1,2768,2380
2121,1,2768,1216
2122,1,2768,2770
2123,1,2768,2771
2124,1,2768,2427
2125,1,2768,2433
2126,1,2768,2435
2127,1,2768,2793
2128,1,2768,2794
2129,1,2768,2459
2130,1,2768,2542
2131,1,2768,2211
2132,1,2769,23
2133,1,2769,2264
2134,1,2769,80
2135,1,2769,2555
2136,1,2769,2558
2137,1,2769,2563
2138,1,2769,2575
2139,1,2769,2579
2140,1,2769,2301
2141,1,2769,2593
2142,1,2769,2302
2143,1,2769,2594
2144,1,2769,322
2145,1,2769,2607
2146,1,2769,2309
2147,1,2769,2618
2148,1,2769,2321
2149,1,2769,2646
2150,1,2769,2529
2151,1,2769,2656
2152,1,2769,2657
2153,1,2769,2660
2154,1,2769,2341
2155,1,2769,2345
2156,1,2769,2667
2157,1,2769,776
2158,1,2769,2675
2159,1,2769,2677
2160,1,2769,853
2161,1,2769,2679
2162,1,2769,2680
2163,1,2769,2380
2164,1,2769,2418
2165,1,2769,2767
2166,1,2770,2271
2167,1,2770,80
2168,1,2770,2555
2169,1,2770,2558
2170,1,2770,2563
2171,1,2770,2321
2172,1,2770,2661
2173,1,2770,2351
2174,1,2770,2766
2175,1,2770,2767
2176,1,2770,2768
2177,1,2770,2427
2178,1,2770,2433
2179,1,2770,2435
2180,1,2770,2793
2181,1,2770,2794
2182,1,2770,2459
2183,1,2771,2552
2184,1,2771,2277
2185,1,2771,2554
2186,1,2771,80
2187,1,2771,2555
2188,1,2771,2558
2189,1,2771,2563
2190,1,2771,2296
2191,1,2771,2317
2192,1,2771,2640
2193,1,2771,2321
2194,1,2771,2647
2195,1,2771,2661
2196,1,2771,2351
2197,1,2771,2677
2198,1,2771,853
2199,1,2771,2679
2200,1,2771,2680
2201,1,2771,2395
2202,1,2771,2724
2203,1,2771,2397
2204,1,2771,2766
2205,1,2771,2767
2206,1,2771,2768
2207,1,2771,2427
2208,1,2771,2433
2209,1,2771,2435
2210,1,2771,2793
2211,1,2771,2794
2212,1,2771,2459
2213,1,2772,2610
2214,1,2772,2694
2215,1,2772,2772
2216,1,2772,2459
2217,1,2773,2694
2218,1,2773,2459
2219,1,2774,2790
2220,1,2775,2622
2221,1,2775,2623
2222,1,2775,2624
2223,1,2775,2625
2224,1,2775,2314
2225,1,2775,2627
2226,1,2775,2316
2227,1,2775,2634
2228,1,2777,2660
2229,1,2777,2342
2230,1,2777,2662
2231,1,2777,2346
2232,1,2427,23
2233,1,2427,2264
2234,1,2427,2554
2235,1,2427,80
2236,1,2427,2555
2237,1,2427,81
2238,1,2427,2557
2239,1,2427,2558
2240,1,2427,2563
2241,1,2427,2603
2242,1,2427,2321
2243,1,2427,2324
2244,1,2427,2325
2245,1,2427,2661
2246,1,2427,2766
2247,1,2427,2767
2248,1,2427,2768
2249,1,2427,2770
2250,1,2427,2771
2251,1,2427,2866
2252,1,2428,2603
2253,1,2428,2435
2254,1,2428,2863
2255,1,2779,2435
2256,1,2779,2863
2257,1,2781,2559
2258,1,2781,2464
2259,1,2781,2503
2260,1,2431,2562
2261,1,2783,2746
2262,1,2785,2558
2263,1,2785,2562
2264,1,2785,2563
2265,1,2785,2719
2266,1,2785,2720
2267,1,2785,2433
2268,1,2785,2459
2269,1,2785,2829
2270,1,2785,2471
2271,1,2785,2513
2272,1,2785,2854
2273,1,2433,81
2274,1,2433,2557
2275,1,2433,2351
2276,1,2433,2683
2277,1,2433,2684
2278,1,2433,2698
2279,1,2433,2766
2280,1,2433,2767
2281,1,2433,2768
2282,1,2433,2770
2283,1,2433,2771
2284,1,2433,2785
2285,1,2433,2435
2286,1,2433,2793
2287,1,2433,2794
2288,1,2433,2459
2289,1,2434,2529
2290,1,2434,1216
2291,1,2434,2435
2292,1,2434,2542
2293,1,2434,2853
2294,1,2434,2488
2295,1,2434,2875
2296,1,2435,2554
2297,1,2435,2555
2298,1,2435,2558
2299,1,2435,2661
2300,1,2435,2351
2301,1,2435,2766
2302,1,2435,2767
2303,1,2435,2768
2304,1,2435,2770
2305,1,2435,2771
2306,1,2435,2428
2307,1,2435,2779
2308,1,2435,2433
2309,1,2435,2434
2310,1,2435,2442
2311,1,2435,2443
2312,1,2435,2809
2313,1,2435,2810
2314,1,2435,2876
2315,1,2787,2788
2316,1,2788,2787
2317,1,2788,2790
2318,1,2788,2791
2319,1,2788,2792
2320,1,2788,2438
2321,1,2790,2774
2322,1,2790,2787
2323,1,2791,2787
2324,1,2792,2261
2325,1,2792,2544
2326,1,2792,2262
2327,1,2792,2263
2328,1,2792,2336
2329,1,2792,2787
2330,1,2438,2787
2331,1,2793,2264
2332,1,2793,80
2333,1,2793,2555
2334,1,2793,2558
2335,1,2793,2608
2336,1,2793,2321
2337,1,2793,2661
2338,1,2793,2351
2339,1,2793,2766
2340,1,2793,2767
2341,1,2793,2768
2342,1,2793,2770
2343,1,2793,2771
2344,1,2793,2433
2345,1,2793,2442
2346,1,2793,2443
2347,1,2793,2459
2348,1,2793,2483
2349,1,2794,23
2350,1,2794,2264
2351,1,2794,2554
2352,1,2794,80
2353,1,2794,2555
2354,1,2794,2558
2355,1,2794,2563
2356,1,2794,2591
2357,1,2794,2321
2358,1,2794,2661
2359,1,2794,2351
2360,1,2794,2766
2361,1,2794,2767
2362,1,2794,2768
2363,1,2794,2770
2364,1,2794,2771
2365,1,2794,2433
2366,1,2794,2442
2367,1,2794,2459
2368,1,2794,2483
2369,1,2441,2402
2370,1,2796,80
2371,1,2796,2592
2372,1,2797,80
2373,1,2797,2592
2374,1,2797,2325
2375,1,2797,2798
2376,1,2442,249
2377,1,2442,2300
2378,1,2442,2338
2379,1,2442,2435
2380,1,2442,2793
2381,1,2442,2794
2382,1,2442,2798
2383,1,2442,2803
2384,1,2443,2435
2385,1,2443,2793
2386,1,2798,2797
2387,1,2798,2442
2388,1,2799,2846
2389,1,2801,2334
2390,1,2540,732
2391,1,2540,2659
2392,1,2540,2660
2393,1,2540,2344
2394,1,2540,2538
2395,1,2803,2765
2396,1,2803,2767
2397,1,2803,2442
2398,1,2449,2697
2399,1,2452,2608
2400,1,2804,2261
2401,1,2804,2544
2402,1,2804,2262
2403,1,2804,2263
2404,1,2804,2608
2405,1,2804,2853
2406,1,2804,2854
2407,1,2804,2856
2408,1,2804,2488
2409,1,2809,2435
2410,1,2810,2435
2411,1,2814,2694
2412,1,2541,2348
2413,1,2816,2273
2414,1,2816,2315
2415,1,2816,2318
2416,1,2816,2639
2417,1,2459,2554
2418,1,2459,80
2419,1,2459,2555
2420,1,2459,2558
2421,1,2459,2563
2422,1,2459,2321
2423,1,2459,730
2424,1,2459,2351
2425,1,2459,2766
2426,1,2459,2767
2427,1,2459,2768
2428,1,2459,2770
2429,1,2459,2771
2430,1,2459,2772
2431,1,2459,2773
2432,1,2459,2785
2433,1,2459,2433
2434,1,2459,2793
2435,1,2459,2829
2436,1,2459,2471
2437,1,2459,2513
2438,1,2459,2494
2439,1,2459,2496
2440,1,2460,80
2441,1,2460,2555
2442,1,2820,2831
2443,1,2463,2618
2444,1,2463,732
2445,1,2463,2345
2446,1,2463,2684
2447,1,2463,2418
2448,1,2464,2781
2449,1,2465,2529
2450,1,2465,2480
2451,1,2465,2863
2452,1,2542,2301
2453,1,2542,2593
2454,1,2542,2302
2455,1,2542,2594
2456,1,2542,2309
2457,1,2542,2629
2458,1,2542,2646
2459,1,2542,2656
2460,1,2542,2657
2461,1,2542,2351
2462,1,2542,2675
2463,1,2542,2766
2464,1,2542,2768
2465,1,2542,2434
2466,1,2542,2829
2467,1,2542,2471
2468,1,2542,2513
2469,1,2542,2504
2470,1,2825,2842
2471,1,2468,2336
2472,1,2468,2375
2473,1,2468,2538
2474,1,2826,2601
2475,1,2826,2375
2476,1,2826,2469
2477,1,2826,2827
2478,1,2469,731
2479,1,2469,2468
2480,1,2469,2826
2481,1,2827,2468
2482,1,2827,2826
2483,1,2829,2261
2484,1,2829,2544
2485,1,2829,2262
2486,1,2829,2263
2487,1,2829,2575
2488,1,2829,2625
2489,1,2829,2627
2490,1,2829,2629
2491,1,2829,2656
2492,1,2829,730
2493,1,2829,2657
2494,1,2829,731
2495,1,2829,2667
2496,1,2829,2785
2497,1,2829,2459
2498,1,2829,2542
2499,1,2829,2832
2500,1,2829,2835
2501,1,2829,2842
2502,1,2830,2625
2503,1,2830,2314
2504,1,2830,2627
2505,1,2830,2653
2506,1,2830,2832
2507,1,2830,2835
2508,1,2830,2842
2509,1,2831,2261
2510,1,2831,2544
2511,1,2831,2262
2512,1,2831,2263
2513,1,2831,2625
2514,1,2831,2627
2515,1,2831,2820
2516,1,2831,2835
2517,1,2832,2261
2518,1,2832,2544
2519,1,2832,2262
2520,1,2832,2263
2521,1,2832,2829
2522,1,2832,2830
2523,1,2832,2471
2524,1,2832,2513
2525,1,2832,2833
2526,1,2832,2834
2527,1,2471,2261
2528,1,2471,2544
2529,1,2471,2262
2530,1,2471,2263
2531,1,2471,2575
2532,1,2471,2625
2533,1,2471,2627
2534,1,2471,2629
2535,1,2471,2631
2536,1,2471,2656
2537,1,2471,730
2538,1,2471,2657
2539,1,2471,731
2540,1,2471,2667
2541,1,2471,2397
2542,1,2471,2785
2543,1,2471,2459
2544,1,2471,2542
2545,1,2471,2832
2546,1,2513,2261
2547,1,2513,2544
2548,1,2513,2262
2549,1,2513,2263
2550,1,2513,2575
2551,1,2513,2625
2552,1,2513,2627
2553,1,2513,2629
2554,1,2513,2631
2555,1,2513,2331
2556,1,2513,2656
2557,1,2513,730
2558,1,2513,2657
2559,1,2513,731
2560,1,2513,2667
2561,1,2513,2397
2562,1,2513,2785
2563,1,2513,2459
2564,1,2513,2542
2565,1,2513,2832
2566,1,2513,2835
2567,1,2513,2842
2568,1,2833,2261
2569,1,2833,2544
2570,1,2833,2262
2571,1,2833,2263
2572,1,2833,2625
2573,1,2833,2627
2574,1,2833,2832
2575,1,2833,2835
2576,1,2833,2842
2577,1,2834,2261
2578,1,2834,2544
2579,1,2834,2262
2580,1,2834,2263
2581,1,2834,2625
2582,1,2834,2627
2583,1,2834,2832
2584,1,2834,2835
2585,1,2834,2842
2586,1,2835,2261
2587,1,2835,2544
2588,1,2835,2262
2589,1,2835,2263
2590,1,2835,2622
2591,1,2835,2623
2592,1,2835,2624
2593,1,2835,2314
2594,1,2835,2760
2595,1,2835,2424
2596,1,2835,2829
2597,1,2835,2830
2598,1,2835,2831
2599,1,2835,2513
2600,1,2835,2833
2601,1,2835,2834
2602,1,2837,2592
2603,1,2478,2325
2604,1,2478,2797
2605,1,2478,2442
2606,1,2478,2443
2607,1,2478,2798
2608,1,2478,2811
2609,1,2479,2842
2610,1,2480,2622
2611,1,2480,2623
2612,1,2480,2624
2613,1,2480,2760
2614,1,2480,2424
2615,1,2480,2465
2616,1,2480,2842
2617,1,2480,2865
2618,1,2481,2357
2619,1,2481,2863
2620,1,2482,2579
2621,1,2483,2608
2622,1,2483,2793
2623,1,2483,2794
2624,1,2842,2825
2625,1,2842,2829
2626,1,2842,2830
2627,1,2842,2513
2628,1,2842,2833
2629,1,2842,2834
2630,1,2842,2480
2631,1,2842,2503
2632,1,2846,2579
2633,1,2846,2311
2634,1,2846,2658
2635,1,2846,2659
2636,1,2846,2660
2637,1,2846,2341
2638,1,2846,2342
2639,1,2846,2662
2640,1,2846,2346
2641,1,2846,2418
2642,1,2846,2799
2643,1,2847,2639
2644,1,2849,2273
2645,1,2849,2579
2646,1,2849,2618
2647,1,2849,2639
2648,1,2849,2660
2649,1,2849,2341
2650,1,2849,2342
2651,1,2849,2345
2652,1,2849,2418
2653,1,2486,2639
2654,1,2850,2273
2655,1,2850,2591
2656,1,2850,2639
2657,1,2853,2377
2658,1,2853,2698
2659,1,2853,2434
2660,1,2853,2804
2661,1,2853,2854
2662,1,2853,2856
